"epoch_id","breezy-cloud-41 - _step","breezy-cloud-41 - _step__MIN","breezy-cloud-41 - _step__MAX","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","breezy-cloud-41 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","rare-waterfall-40 - _step","rare-waterfall-40 - _step__MIN","rare-waterfall-40 - _step__MAX","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","rare-waterfall-40 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fast-waterfall-39 - _step","fast-waterfall-39 - _step__MIN","fast-waterfall-39 - _step__MAX","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fast-waterfall-39 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","elated-dragon-38 - _step","elated-dragon-38 - _step__MIN","elated-dragon-38 - _step__MAX","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","elated-dragon-38 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","super-fog-37 - _step","super-fog-37 - _step__MIN","super-fog-37 - _step__MAX","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","super-fog-37 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","legendary-terrain-36 - _step","legendary-terrain-36 - _step__MIN","legendary-terrain-36 - _step__MAX","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","legendary-terrain-36 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","deep-forest-35 - _step","deep-forest-35 - _step__MIN","deep-forest-35 - _step__MAX","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","deep-forest-35 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","misunderstood-river-34 - _step","misunderstood-river-34 - _step__MIN","misunderstood-river-34 - _step__MAX","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","misunderstood-river-34 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","ethereal-eon-32 - _step","ethereal-eon-32 - _step__MIN","ethereal-eon-32 - _step__MAX","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","ethereal-eon-32 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","worthy-tree-28 - _step","worthy-tree-28 - _step__MIN","worthy-tree-28 - _step__MAX","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","worthy-tree-28 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","giddy-yogurt-27 - _step","giddy-yogurt-27 - _step__MIN","giddy-yogurt-27 - _step__MAX","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","giddy-yogurt-27 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","fallen-snowflake-26 - _step","fallen-snowflake-26 - _step__MIN","fallen-snowflake-26 - _step__MAX","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","fallen-snowflake-26 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","crimson-smoke-25 - _step","crimson-smoke-25 - _step__MIN","crimson-smoke-25 - _step__MAX","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","crimson-smoke-25 - dataset_stats.S100_N30_m3_full.gap_mean__MAX","floral-salad-24 - _step","floral-salad-24 - _step__MIN","floral-salad-24 - _step__MAX","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MIN","floral-salad-24 - dataset_stats.S100_N30_m3_full.gap_mean__MAX"
"210","232","232","232","3.2737961571197634","3.2737961571197634","3.2737961571197634","232","232","232","2.3282857042341125","2.3282857042341125","2.3282857042341125","232","232","232","5.317789353241717","5.317789353241717","5.317789353241717","232","232","232","6.686324517924493","6.686324517924493","6.686324517924493","232","232","232","8.178292166793948","8.178292166793948","8.178292166793948","232","232","232","6.592874016969795","6.592874016969795","6.592874016969795","232","232","232","8.30580507690497","8.30580507690497","8.30580507690497","232","232","232","1.2904901893803338","1.2904901893803338","1.2904901893803338","232","232","232","1.1949281154851088","1.1949281154851088","1.1949281154851088","232","232","232","1.2510894647968829","1.2510894647968829","1.2510894647968829","232","232","232","1.255461591522788","1.255461591522788","1.255461591522788","232","232","232","1.2469516614403269","1.2469516614403269","1.2469516614403269","232","232","232","1.1586030384246602","1.1586030384246602","1.1586030384246602","232","232","232","1.5653567708962908","1.5653567708962908","1.5653567708962908"
"220","243","243","243","3.2748851573681566","3.2748851573681566","3.2748851573681566","243","243","243","4.4382694397351745","4.4382694397351745","4.4382694397351745","243","243","243","5.326748162901387","5.326748162901387","5.326748162901387","243","243","243","6.83902219294276","6.83902219294276","6.83902219294276","243","243","243","8.187682711458525","8.187682711458525","8.187682711458525","243","243","243","6.577034029000803","6.577034029000803","6.577034029000803","243","243","243","8.3097526492759","8.3097526492759","8.3097526492759","243","243","243","1.2633615557465063","1.2633615557465063","1.2633615557465063","243","243","243","1.1410522638082745","1.1410522638082745","1.1410522638082745","243","243","243","1.3346973909983162","1.3346973909983162","1.3346973909983162","243","243","243","1.2770931790526026","1.2770931790526026","1.2770931790526026","243","243","243","1.3349011175421617","1.3349011175421617","1.3349011175421617","243","243","243","1.146516686664018","1.146516686664018","1.146516686664018","243","243","243","1.4239203434012437","1.4239203434012437","1.4239203434012437"
"230","254","254","254","3.2738429164775953","3.2738429164775953","3.2738429164775953","254","254","254","3.529532714173974","3.529532714173974","3.529532714173974","254","254","254","5.425996924190063","5.425996924190063","5.425996924190063","254","254","254","6.849199652725115","6.849199652725115","6.849199652725115","254","254","254","8.209207118007448","8.209207118007448","8.209207118007448","254","254","254","6.557920953531183","6.557920953531183","6.557920953531183","254","254","254","8.301075818641342","8.301075818641342","8.301075818641342","254","254","254","1.273585187810709","1.273585187810709","1.273585187810709","254","254","254","1.1619092402757387","1.1619092402757387","1.1619092402757387","254","254","254","1.2482992238902568","1.2482992238902568","1.2482992238902568","254","254","254","1.257857389461642","1.257857389461642","1.257857389461642","254","254","254","1.354315365074476","1.354315365074476","1.354315365074476","254","254","254","1.1787067504590785","1.1787067504590785","1.1787067504590785","254","254","254","1.260792380818318","1.260792380818318","1.260792380818318"
"240","265","265","265","3.2738429164775953","3.2738429164775953","3.2738429164775953","265","265","265","3.5847335954360138","3.5847335954360138","3.5847335954360138","265","265","265","5.206950349778924","5.206950349778924","5.206950349778924","265","265","265","6.848573647961819","6.848573647961819","6.848573647961819","265","265","265","8.186783640062172","8.186783640062172","8.186783640062172","265","265","265","6.51985994853011","6.51985994853011","6.51985994853011","265","265","265","8.283634900645643","8.283634900645643","8.283634900645643","265","265","265","1.2495735759486957","1.2495735759486957","1.2495735759486957","265","265","265","1.1673174485049564","1.1673174485049564","1.1673174485049564","265","265","265","1.2512890701835948","1.2512890701835948","1.2512890701835948","265","265","265","1.270619178495039","1.270619178495039","1.270619178495039","265","265","265","1.3492162453630436","1.3492162453630436","1.3492162453630436","265","265","265","1.1946210041931595","1.1946210041931595","1.1946210041931595","265","265","265","1.2209472705163429","1.2209472705163429","1.2209472705163429"
"250","276","276","276","3.2738429164775953","3.2738429164775953","3.2738429164775953","276","276","276","3.5836888624932586","3.5836888624932586","3.5836888624932586","276","276","276","5.158503285806629","5.158503285806629","5.158503285806629","276","276","276","6.600057179258228","6.600057179258228","6.600057179258228","276","276","276","8.223909631008187","8.223909631008187","8.223909631008187","276","276","276","6.519479093282559","6.519479093282559","6.519479093282559","276","276","276","8.30040765205375","8.30040765205375","8.30040765205375","276","276","276","1.2549819358276109","1.2549819358276109","1.2549819358276109","276","276","276","1.1915554160276525","1.1915554160276525","1.1915554160276525","276","276","276","1.3858261540767858","1.3858261540767858","1.3858261540767858","276","276","276","1.2533945179002595","1.2533945179002595","1.2533945179002595","276","276","276","1.3092171252715363","1.3092171252715363","1.3092171252715363","276","276","276","1.162548307503494","1.162548307503494","1.162548307503494","276","276","276","1.2216424509646766","1.2216424509646766","1.2216424509646766"
"260","287","287","287","3.267364083310085","3.267364083310085","3.267364083310085","287","287","287","3.5836888624932586","3.5836888624932586","3.5836888624932586","287","287","287","5.155346710559575","5.155346710559575","5.155346710559575","287","287","287","6.379544657704396","6.379544657704396","6.379544657704396","287","287","287","8.262194785528783","8.262194785528783","8.262194785528783","287","287","287","6.490604861611034","6.490604861611034","6.490604861611034","287","287","287","8.287384536350832","8.287384536350832","8.287384536350832","287","287","287","1.249327701647762","1.249327701647762","1.249327701647762","287","287","287","1.1879718723993218","1.1879718723993218","1.1879718723993218","287","287","287","1.602774311108596","1.602774311108596","1.602774311108596","287","287","287","1.2702658054668987","1.2702658054668987","1.2702658054668987","287","287","287","1.272011244606588","1.272011244606588","1.272011244606588","287","287","287","1.1485533946050044","1.1485533946050044","1.1485533946050044","287","287","287","1.1549737085151863","1.1549737085151863","1.1549737085151863"
"270","298","298","298","3.261939952965359","3.261939952965359","3.261939952965359","298","298","298","7.880913679577368","7.880913679577368","7.880913679577368","298","298","298","4.969871541931832","4.969871541931832","4.969871541931832","298","298","298","6.392015862050474","6.392015862050474","6.392015862050474","298","298","298","8.257502408066257","8.257502408066257","8.257502408066257","298","298","298","6.529548107126669","6.529548107126669","6.529548107126669","298","298","298","8.231071991422862","8.231071991422862","8.231071991422862","298","298","298","1.2601741799817747","1.2601741799817747","1.2601741799817747","298","298","298","1.188245083992519","1.188245083992519","1.188245083992519","298","298","298","1.5175340258860266","1.5175340258860266","1.5175340258860266","298","298","298","1.2603909555986694","1.2603909555986694","1.2603909555986694","298","298","298","1.2286482729333483","1.2286482729333483","1.2286482729333483","298","298","298","1.1602683347777039","1.1602683347777039","1.1602683347777039","298","298","298","1.1424327429919168","1.1424327429919168","1.1424327429919168"
"280","309","309","309","3.265999388752471","3.265999388752471","3.265999388752471","309","309","309","7.642029134566576","7.642029134566576","7.642029134566576","309","309","309","4.957294076854032","4.957294076854032","4.957294076854032","309","309","309","6.001095016066621","6.001095016066621","6.001095016066621","309","309","309","8.206041057916588","8.206041057916588","8.206041057916588","309","309","309","6.535606241506218","6.535606241506218","6.535606241506218","309","309","309","8.191525102507663","8.191525102507663","8.191525102507663","309","309","309","1.2346086209819298","1.2346086209819298","1.2346086209819298","309","309","309","1.1848373835362804","1.1848373835362804","1.1848373835362804","309","309","309","1.3432666634148975","1.3432666634148975","1.3432666634148975","309","309","309","1.2811293340471805","1.2811293340471805","1.2811293340471805","309","309","309","1.2620015345566977","1.2620015345566977","1.2620015345566977","309","309","309","1.1672929592428638","1.1672929592428638","1.1672929592428638","309","309","309","1.1548337058103109","1.1548337058103109","1.1548337058103109"
"290","320","320","320","3.265999388752471","3.265999388752471","3.265999388752471","320","320","320","7.49041440088521","7.49041440088521","7.49041440088521","320","320","320","4.951201157599388","4.951201157599388","4.951201157599388","320","320","320","6.2913071766364235","6.2913071766364235","6.2913071766364235","320","320","320","8.147125346759008","8.147125346759008","8.147125346759008","320","320","320","6.414894394335272","6.414894394335272","6.414894394335272","320","320","320","8.16074529606166","8.16074529606166","8.16074529606166","320","320","320","1.2252661570635752","1.2252661570635752","1.2252661570635752","320","320","320","1.2099524489663593","1.2099524489663593","1.2099524489663593","320","320","320","1.3134016214914548","1.3134016214914548","1.3134016214914548","320","320","320","1.2803169670373769","1.2803169670373769","1.2803169670373769","320","320","320","1.3437233578727534","1.3437233578727534","1.3437233578727534","320","320","320","1.1820127443841586","1.1820127443841586","1.1820127443841586","320","320","320","1.1938386649003945","1.1938386649003945","1.1938386649003945"
"300","331","331","331","3.265999388752471","3.265999388752471","3.265999388752471","331","331","331","6.082430351506074","6.082430351506074","6.082430351506074","331","331","331","4.979126431160142","4.979126431160142","4.979126431160142","331","331","331","6.297230832341952","6.297230832341952","6.297230832341952","331","331","331","8.130457711407308","8.130457711407308","8.130457711407308","331","331","331","6.429250423539409","6.429250423539409","6.429250423539409","331","331","331","8.017424535672175","8.017424535672175","8.017424535672175","331","331","331","1.2050608602885866","1.2050608602885866","1.2050608602885866","331","331","331","1.2001978554557513","1.2001978554557513","1.2001978554557513","331","331","331","1.2383406168939148","1.2383406168939148","1.2383406168939148","331","331","331","1.2686769974201315","1.2686769974201315","1.2686769974201315","331","331","331","1.3556421094592486","1.3556421094592486","1.3556421094592486","331","331","331","1.1755826925740407","1.1755826925740407","1.1755826925740407","331","331","331","1.2274087006363787","1.2274087006363787","1.2274087006363787"
"310","342","342","342","3.265999388752471","3.265999388752471","3.265999388752471","342","342","342","7.704878746642192","7.704878746642192","7.704878746642192","342","342","342","5.074930485714863","5.074930485714863","5.074930485714863","342","342","342","6.1519925002170455","6.1519925002170455","6.1519925002170455","342","342","342","8.153884770791452","8.153884770791452","8.153884770791452","342","342","342","6.502778041162781","6.502778041162781","6.502778041162781","342","342","342","8.185721331212138","8.185721331212138","8.185721331212138","342","342","342","1.2220840150067003","1.2220840150067003","1.2220840150067003","342","342","342","1.1552344773606864","1.1552344773606864","1.1552344773606864","342","342","342","1.233491152538841","1.233491152538841","1.233491152538841","342","342","342","1.286613240886643","1.286613240886643","1.286613240886643","342","342","342","1.3619209528914655","1.3619209528914655","1.3619209528914655","342","342","342","1.1553944689829623","1.1553944689829623","1.1553944689829623","342","342","342","1.1478671508638114","1.1478671508638114","1.1478671508638114"
"320","353","353","353","3.265999388752471","3.265999388752471","3.265999388752471","353","353","353","7.414623072987537","7.414623072987537","7.414623072987537","353","353","353","4.822579346465434","4.822579346465434","4.822579346465434","353","353","353","6.317529648735354","6.317529648735354","6.317529648735354","353","353","353","8.190636347271479","8.190636347271479","8.190636347271479","353","353","353","6.474314127175917","6.474314127175917","6.474314127175917","353","353","353","8.246840583148177","8.246840583148177","8.246840583148177","353","353","353","1.2114582738533226","1.2114582738533226","1.2114582738533226","353","353","353","1.1500225848938432","1.1500225848938432","1.1500225848938432","353","353","353","1.3342017449305104","1.3342017449305104","1.3342017449305104","353","353","353","1.2668450171758443","1.2668450171758443","1.2668450171758443","353","353","353","1.3510662216129914","1.3510662216129914","1.3510662216129914","353","353","353","1.168761333921926","1.168761333921926","1.168761333921926","353","353","353","1.1621814574191303","1.1621814574191303","1.1621814574191303"
"330","364","364","364","3.265999388752471","3.265999388752471","3.265999388752471","364","364","364","7.351637845980264","7.351637845980264","7.351637845980264","364","364","364","4.822100446871923","4.822100446871923","4.822100446871923","364","364","364","6.379811954512721","6.379811954512721","6.379811954512721","364","364","364","8.26057169221089","8.26057169221089","8.26057169221089","364","364","364","6.497157321341673","6.497157321341673","6.497157321341673","364","364","364","8.263875024290735","8.263875024290735","8.263875024290735","364","364","364","1.2695027921316822","1.2695027921316822","1.2695027921316822","364","364","364","1.1307902894699493","1.1307902894699493","1.1307902894699493","364","364","364","1.3460284955424096","1.3460284955424096","1.3460284955424096","364","364","364","1.2692137209796626","1.2692137209796626","1.2692137209796626","364","364","364","1.3161006979061505","1.3161006979061505","1.3161006979061505","364","364","364","1.15940474063409","1.15940474063409","1.15940474063409","364","364","364","1.169384250467881","1.169384250467881","1.169384250467881"
"340","375","375","375","3.265999388752471","3.265999388752471","3.265999388752471","375","375","375","7.351637845980264","7.351637845980264","7.351637845980264","375","375","375","4.837723058332225","4.837723058332225","4.837723058332225","375","375","375","6.301074679808425","6.301074679808425","6.301074679808425","375","375","375","8.270406319456777","8.270406319456777","8.270406319456777","375","375","375","6.568103000156472","6.568103000156472","6.568103000156472","375","375","375","8.247290186603896","8.247290186603896","8.247290186603896","375","375","375","1.2200828058764313","1.2200828058764313","1.2200828058764313","375","375","375","1.1572085073629375","1.1572085073629375","1.1572085073629375","375","375","375","1.3461868187240413","1.3461868187240413","1.3461868187240413","375","375","375","1.2970182244912818","1.2970182244912818","1.2970182244912818","375","375","375","1.3348708034943235","1.3348708034943235","1.3348708034943235","375","375","375","1.1566838143166551","1.1566838143166551","1.1566838143166551","375","375","375","1.1700829134244009","1.1700829134244009","1.1700829134244009"
"350","386","386","386","3.265999388752471","3.265999388752471","3.265999388752471","386","386","386","7.351637845980264","7.351637845980264","7.351637845980264","386","386","386","4.890403734421355","4.890403734421355","4.890403734421355","386","386","386","6.292920643672114","6.292920643672114","6.292920643672114","386","386","386","8.270804348916148","8.270804348916148","8.270804348916148","386","386","386","6.829811320029929","6.829811320029929","6.829811320029929","386","386","386","8.255028156821384","8.255028156821384","8.255028156821384","386","386","386","1.2018352548508127","1.2018352548508127","1.2018352548508127","386","386","386","1.1481556953808876","1.1481556953808876","1.1481556953808876","386","386","386","1.2761429795534387","1.2761429795534387","1.2761429795534387","386","386","386","1.2843890773501243","1.2843890773501243","1.2843890773501243","386","386","386","1.3023713499195424","1.3023713499195424","1.3023713499195424","386","386","386","1.126311120963825","1.126311120963825","1.126311120963825","386","386","386","1.163592328470879","1.163592328470879","1.163592328470879"
"360","397","397","397","1.8729724520494546","1.8729724520494546","1.8729724520494546","397","397","397","7.351637845980264","7.351637845980264","7.351637845980264","397","397","397","5.202413620230472","5.202413620230472","5.202413620230472","397","397","397","6.598000070563297","6.598000070563297","6.598000070563297","397","397","397","8.253734076565376","8.253734076565376","8.253734076565376","397","397","397","6.801375203019842","6.801375203019842","6.801375203019842","397","397","397","8.264531516659009","8.264531516659009","8.264531516659009","397","397","397","1.2274120003024027","1.2274120003024027","1.2274120003024027","397","397","397","1.1611403713138575","1.1611403713138575","1.1611403713138575","397","397","397","1.2242981501982197","1.2242981501982197","1.2242981501982197","397","397","397","1.2787109776306236","1.2787109776306236","1.2787109776306236","397","397","397","1.2826107739193064","1.2826107739193064","1.2826107739193064","397","397","397","1.1256494643469603","1.1256494643469603","1.1256494643469603","397","397","397","1.1518708241246134","1.1518708241246134","1.1518708241246134"
"370","408","408","408","1.974022617675792","1.974022617675792","1.974022617675792","408","408","408","7.351637845980264","7.351637845980264","7.351637845980264","408","408","408","5.174495890732161","5.174495890732161","5.174495890732161","408","408","408","6.657066021537319","6.657066021537319","6.657066021537319","408","408","408","8.263535704274853","8.263535704274853","8.263535704274853","408","408","408","6.678409932518153","6.678409932518153","6.678409932518153","408","408","408","8.278782937086138","8.278782937086138","8.278782937086138","408","408","408","1.2289508835961431","1.2289508835961431","1.2289508835961431","408","408","408","1.1540810965574355","1.1540810965574355","1.1540810965574355","408","408","408","1.2687960426867522","1.2687960426867522","1.2687960426867522","408","408","408","1.2265151482532364","1.2265151482532364","1.2265151482532364","408","408","408","1.2519062292955814","1.2519062292955814","1.2519062292955814","408","408","408","1.1203834542011184","1.1203834542011184","1.1203834542011184","408","408","408","1.1694686270795462","1.1694686270795462","1.1694686270795462"
